,year,weighted_average_vote
37893,2000,5.9
37894,2001,3.7
37895,2000,7.8
37896,2002,5.7
37897,2001,5.3
37898,2001,6.2
37899,2001,4.7
37900,2001,6.0
37901,1961,6.8
37902,2001,6.1
37903,2000,6.8
37904,2001,6.3
37905,1987,4.2
37906,1987,4.6
37907,2002,4.9
37908,2000,6.9
37909,2000,5.2
37910,1999,6.2
37911,1995,3.0
37912,2001,6.5
37913,2001,6.8
37914,2000,8.2
37915,1962,7.5
37916,2000,4.1
37917,2000,5.2
37918,2001,3.0
37919,1968,7.4
37920,2001,7.2
37921,2000,5.1
37922,2000,6.9
37923,2006,5.3
37924,2000,5.3
37925,1991,7.0
37926,1985,6.7
37927,2000,6.3
37928,1980,7.6
37929,1983,7.3
37930,2000,6.0
37931,2000,4.2
37932,1969,7.0
37933,2000,5.1
37934,1991,6.6
37935,2001,5.9
37936,2000,5.7
37937,1972,3.9
37938,2001,3.6
37939,1969,8.2
37940,1993,5.6
37941,1989,4.9
37942,1999,6.1
37943,2001,5.2
37944,1987,4.3
37945,2000,6.4
37946,2001,3.4
37947,1985,7.8
37948,2001,6.1
37949,2000,6.0
37950,1998,5.5
37951,2000,7.5
37952,2001,6.4
37953,2000,5.9
37954,2001,6.8
37955,2001,3.9
37956,2001,5.6
37957,1978,1.8
37958,2001,5.3
37959,2001,6.2
37960,2001,6.4
37961,1999,5.8
37962,2001,6.9
37963,1995,7.0
37964,2001,7.0
37965,1980,7.4
37966,2002,6.1
37967,2001,5.8
37968,1983,7.6
37969,2001,5.3
37970,1987,7.5
37971,2002,5.4
37972,2001,3.8
37973,2001,3.6
37974,1987,6.5
37975,1982,5.1
37976,2001,5.8
37977,2001,8.6
37978,2002,5.0
37979,2001,6.8
37980,2002,4.0
37981,2001,6.5
37982,2000,6.2
37983,2002,6.1
37984,1988,3.2
37985,2002,5.9
37986,2001,7.6
37987,1971,6.4
37988,2001,4.7
37989,2001,5.6
37990,1992,7.6
37991,1983,7.3
37992,1985,6.5
37993,2001,6.0
37994,1993,7.1
37995,1995,6.3
37996,2000,8.1
37997,2000,3.0
37998,1989,7.0
37999,1998,7.1
38000,1995,4.7
38001,2003,5.5
38002,2000,4.7
38003,1984,7.8
38004,1986,8.1
38005,2000,7.0
38006,1998,7.1
38007,2000,7.1
38008,2002,7.8
38009,2001,3.4
38010,2000,5.4
38011,2001,6.0
38012,1999,6.2
38013,2001,4.9
38014,2000,7.5
38015,1991,7.8
38016,1992,7.3
38017,1978,5.8
38018,2000,8.2
38019,1997,6.3
38020,1999,5.1
38021,1983,7.4
38022,1988,6.6
38023,2001,4.1
38024,2001,6.9
38025,1990,6.7
38026,1990,6.9
38027,1986,5.9
38028,1989,6.5
38029,2001,6.2
38030,1988,5.0
38031,1997,6.8
38032,2000,6.2
38033,1993,7.0
38034,2001,4.3
38035,2000,7.0
38036,2000,4.8
38037,2001,6.1
38038,1971,7.8
38039,1987,7.7
38040,2004,4.4
38041,2001,6.4
38042,1990,6.6
38043,1991,6.9
38044,2001,5.2
38045,1990,5.0
38046,1999,6.5
38047,1982,7.3
38048,1987,8.3
38049,2000,6.9
38050,2001,6.6
38051,1970,6.5
38052,1986,6.8
38053,1985,7.2
38054,2000,5.0
38055,1988,7.3
38056,2004,6.5
38057,2000,6.7
38058,1983,6.6
38059,1975,7.1
38060,2000,7.4
38061,2000,3.7
38062,2001,5.1
38063,1982,7.3
38064,2002,6.1
38065,2002,6.5
38066,1975,7.0
38067,2000,6.3
38068,2001,6.4
38069,2001,5.8
38070,2001,4.9
38071,1991,7.1
38072,2001,8.0
38073,2002,6.7
38074,2000,7.1
38075,2000,5.4
38076,2001,6.7
38077,2001,5.1
38078,1998,6.9
38079,2002,7.0
38080,1999,6.5
38081,2002,6.8
38082,2002,6.3
38083,1997,6.2
38084,1996,6.0
38085,2001,6.9
38086,1982,7.4
38087,1974,7.4
38088,2001,6.3
38089,2000,7.2
38090,2001,7.2
38091,2000,5.8
38092,1987,7.9
38093,1985,7.2
38094,1988,7.2
38095,1997,6.3
38096,1998,6.9
38097,1996,4.8
38098,2001,6.7
38099,2000,4.7
38100,2000,6.7
38101,1980,7.0
38102,1999,3.8
38103,2002,5.0
38104,2002,3.1
38105,1996,6.0
38106,2000,6.6
38107,1966,7.3
38108,1979,6.9
38109,1989,6.7
38110,1992,7.4
38111,1994,7.3
38112,1968,7.4
38113,1965,7.8
38114,2001,5.4
38115,1971,8.3
38116,1979,8.9
38117,2001,5.1
38118,2000,6.3
38119,1961,7.3
38120,2000,7.2
38121,2001,7.2
38122,1967,7.5
38123,2002,5.7
38124,2001,4.6
38125,1965,7.1
38126,2001,5.1
38127,2001,7.4
38128,2001,5.0
38129,2002,4.6
38130,1973,6.5
38131,2001,6.4
38132,1967,7.0
38133,2000,7.9
38134,1999,7.7
38135,2001,6.3
38136,2001,5.8
38137,2001,6.7
38138,2001,7.1
38139,1956,5.6
38140,1999,6.8
38141,2001,4.8
38142,2000,6.0
38143,2000,7.2
38144,1992,5.5
38145,2002,3.1
38146,1996,5.2
38147,1997,7.1
38148,1992,6.4
38149,1985,7.5
38150,2000,4.9
38151,2000,7.2
38152,2000,5.0
38153,2000,5.3
38154,2000,6.4
38155,2000,6.1
38156,2000,7.3
38157,1997,5.6
38158,2001,6.3
38159,2000,7.0
38160,2000,5.3
38161,2003,4.5
38162,2001,6.2
38163,1982,6.5
38164,2001,7.4
38165,1987,5.8
38166,2000,6.5
38167,2002,5.6
38168,2000,5.1
38169,2000,6.7
38170,2001,6.1
38171,1972,6.9
38172,2002,5.0
38173,1941,7.4
38174,2000,3.8
38175,1984,7.2
38176,1991,7.0
38177,1994,8.1
38178,1999,6.3
38179,1940,6.2
38180,2001,6.7
38181,2000,6.4
38182,1989,8.1
38183,1997,7.1
38184,1988,8.0
38185,1990,5.0
38186,1998,8.2
38187,1999,5.4
38188,2000,6.9
38189,2001,4.4
38190,2000,5.2
38191,2000,6.4
38192,2002,4.5
38193,2001,5.8
38194,2001,6.8
38195,1988,7.8
38196,1986,7.2
38197,2001,3.3
38198,2001,6.1
38199,2001,7.7
38200,1989,8.0
38201,2000,6.9
38202,1991,7.5
38203,2001,6.8
38204,1986,7.6
38205,1983,7.1
38206,2001,4.2
38207,2000,4.8
38208,1988,8.2
38209,1986,8.4
38210,2001,5.2
38211,2001,4.5
38212,2001,6.7
38213,2001,6.3
38214,1987,6.9
38215,2000,6.0
38216,2002,6.3
38217,1985,7.2
38218,1987,8.6
38219,2002,5.5
38220,1988,5.0
38221,2000,3.4
38222,2000,8.2
38223,1961,7.1
38224,2001,4.5
38225,1987,8.9
38226,1997,8.0
38227,2001,6.5
38228,2000,4.4
38229,2000,7.0
38230,2000,4.2
38231,2000,7.7
38232,2000,7.0
38233,2001,5.6
38234,2003,6.1
38235,1989,5.4
38236,2001,4.4
38237,2011,1.5
38238,2000,4.6
38239,2001,6.0
38240,2000,2.8
38241,1990,6.8
38242,2001,5.1
38243,2001,3.4
38244,2001,6.9
38245,1957,9.2
38246,1984,6.8
38247,1929,7.5
38248,2001,4.4
38249,1967,7.5
38250,2003,6.0
38251,2000,7.4
38252,2000,5.5
38253,2000,6.7
38254,2000,6.4
38255,1986,7.5
38256,1992,8.1
38257,1990,7.0
38258,2002,7.1
38259,2001,6.8
38260,1997,7.2
38261,2001,7.3
38262,2001,6.5
38263,2001,4.1
38264,2002,6.6
38265,2001,6.5
38266,1965,7.1
38267,2001,7.7
38268,2001,6.4
38269,2001,4.0
38270,2002,6.1
38271,1992,6.7
38272,2001,4.7
38273,2000,5.9
38274,2001,6.5
38275,2000,5.7
38276,2001,5.7
38277,2001,6.4
38278,1999,4.5
38279,2000,5.4
38280,2000,5.2
38281,2000,6.8
38282,2000,5.1
38283,1964,8.0
38284,2002,5.5
38285,2000,6.6
38286,2000,5.9
38287,2001,3.6
38288,2001,6.9
38289,2001,6.3
38290,1968,4.4
38291,1976,6.4
38292,2001,3.3
38293,2001,5.9
38294,2001,6.5
38295,2001,3.7
38296,2003,6.9
38297,2001,6.4
38298,2000,5.4
38299,2002,4.8
38300,2001,6.8
38301,2001,5.4
38302,2000,5.2
38303,2000,3.0
38304,2002,6.7
38305,1959,7.5
38306,2000,6.8
38307,2000,6.7
38308,2000,2.3
38309,2001,6.5
38310,2001,5.7
38311,2001,6.7
38312,2001,5.0
38313,2001,6.1
38314,2000,7.1
38315,2000,4.8
38316,1979,5.5
38317,2001,6.9
38318,2002,6.3
38319,2003,6.4
38320,1989,7.2
38321,2000,7.3
38322,1997,4.3
38323,2002,7.1
38324,2002,6.3
38325,2001,4.6
38326,2004,4.4
38327,2000,5.8
38328,1968,6.3
38329,2001,5.0
38330,1956,6.9
38331,1993,4.3
38332,1987,8.6
38333,2001,4.5
38334,2001,3.8
38335,2001,5.5
38336,2000,4.5
38337,2001,6.7
38338,1997,4.6
38339,2000,6.9
38340,2000,6.1
38341,2001,7.7
38342,2001,5.6
38343,1997,2.7
38344,1991,7.7
38345,1982,6.9
38346,1983,6.8
38347,2000,6.5
38348,1975,7.0
38349,2001,6.9
38350,2001,6.6
38351,2003,5.9
38352,2001,4.8
38353,1993,6.7
38354,2001,6.1
38355,2003,6.1
38356,2005,6.0
38357,2000,6.1
38358,2000,7.0
38359,2000,6.1
38360,2002,4.7
38361,1999,6.6
38362,1955,8.5
38363,1969,5.6
38364,2002,4.8
38365,2000,5.4
38366,1987,7.8
38367,2006,4.1
38368,1993,6.4
38369,2004,5.4
38370,2000,5.1
38371,2003,6.9
38372,2002,5.3
38373,1968,8.0
38374,1990,6.4
38375,1991,8.4
38376,2001,4.8
38377,2001,6.0
38378,1991,7.2
38379,1984,7.6
38380,1978,7.0
38381,2001,6.4
38382,2002,4.6
38383,1979,7.7
38384,2000,5.0
38385,1988,6.3
38386,1990,6.5
38387,2001,6.8
38388,2000,4.9
38389,2000,6.3
38390,1970,7.1
38391,2000,7.1
38392,1987,7.2
38393,1981,8.1
38394,1986,7.3
38395,1982,7.0
38396,1979,7.3
38397,1988,7.4
38398,1983,6.8
38399,2000,7.1
38400,2002,7.4
38401,1986,7.1
38402,1980,7.2
38403,2001,7.0
38404,1985,6.7
38405,1990,7.0
38406,1975,9.3
38407,1976,9.0
38408,1977,8.7
38409,1977,8.8
38410,1975,6.4
38411,1974,6.3
38412,2001,6.9
38413,2001,6.5
38414,1987,6.1
38415,1981,7.2
38416,1976,8.4
38417,1985,6.6
38418,1985,6.7
38419,1978,8.7
38420,1983,7.0
38421,1987,6.9
38422,1990,7.1
38423,1979,8.1
38424,1936,6.9
38425,1978,7.1
38426,1974,8.3
38427,2001,6.5
38428,2001,7.3
38429,1975,7.8
38430,2000,3.7
38431,1976,7.3
38432,1982,6.2
38433,2001,6.4
38434,2000,6.5
38435,2001,5.5
38436,2000,7.1
38437,2002,6.0
38438,2002,4.2
38439,2000,3.8
38440,2000,5.7
38441,2000,6.0
38442,2001,5.2
38443,1999,4.2
38444,2001,6.2
38445,1988,6.7
38446,1978,7.6
38447,2000,5.9
38448,1978,7.2
38449,1993,8.2
38450,1982,7.4
38451,2000,5.1
38452,2001,4.6
38453,2001,6.9
38454,2001,6.5
38455,2000,5.8
38456,2001,5.8
38457,1973,7.2
38458,2000,7.0
38459,1999,4.3
38460,1984,7.3
38461,2002,8.5
38462,2000,5.3
38463,1984,7.0
38464,1984,6.4
38465,2002,6.2
38466,2001,6.5
38467,1987,7.8
38468,2001,6.0
38469,1977,8.8
38470,1985,6.6
38471,1984,6.3
38472,1976,7.7
38473,1974,8.0
38474,1974,7.4
38475,1979,7.6
38476,1975,6.9
38477,1991,7.7
38478,1985,6.6
38479,2002,5.0
38480,2000,4.6
38481,1985,7.0
38482,2002,6.4
38483,1976,8.9
38484,1989,7.1
38485,1986,6.6
38486,1972,7.2
38487,2001,6.4
38488,1983,7.8
38489,2001,5.5
38490,1976,9.0
38491,2001,5.8
38492,1979,7.2
38493,2002,5.2
38494,1988,6.1
38495,1991,6.7
38496,2000,6.1
38497,1999,5.5
38498,1987,6.2
38499,1973,7.2
38500,1983,7.7
38501,1986,7.3
38502,1978,7.8
38503,1989,6.4
38504,2000,6.5
38505,1980,8.4
38506,1983,6.8
38507,1977,8.6
38508,1988,7.2
38509,1981,7.7
38510,1971,5.8
38511,2001,6.2
38512,2000,5.9
38513,1983,6.6
38514,2001,6.2
38515,2002,5.5
38516,2001,6.9
38517,2001,5.2
38518,2001,5.0
38519,2000,6.6
38520,2001,5.3
38521,1986,6.8
38522,2001,7.1
38523,1999,7.6
38524,2003,7.1
38525,1999,6.1
38526,2001,6.5
38527,1987,5.6
38528,1990,6.2
38529,1986,4.8
38530,2001,7.0
38531,1982,5.5
38532,2001,4.2
38533,1983,4.9
38534,2001,5.6
38535,1998,6.9
38536,1979,6.3
38537,1991,5.9
38538,2001,7.5
38539,1975,4.6
38540,2001,4.4
38541,2000,5.3
38542,1968,5.6
38543,2000,6.4
38544,1974,7.1
38545,1986,7.3
38546,2002,5.3
38547,1967,7.1
38548,2001,6.4
38549,1977,6.7
38550,2000,4.1
38551,1999,6.3
38552,1991,7.1
38553,1990,7.6
38554,1985,7.2
38555,1988,7.1
38556,1985,7.3
38557,1999,6.7
38558,2001,5.9
38559,2000,7.3
38560,2000,7.4
38561,2000,4.7
38562,2000,6.5
38563,2000,3.7
38564,2000,5.0
38565,2000,7.0
38566,1999,6.5
38567,2000,7.0
38568,1999,7.5
38569,2000,6.9
38570,2000,6.2
38571,1959,7.1
38572,2000,5.6
38573,1986,6.4
38574,2000,5.6
38575,1974,7.7
38576,1996,8.4
38577,1999,7.1
38578,2000,5.3
38579,1991,8.6
38580,2000,6.1
38581,2001,3.6
38582,2000,6.9
38583,2000,7.1
38584,1986,7.3
38585,1993,7.9
38586,1994,7.5
38587,1988,7.4
38588,1992,7.1
38589,1991,6.9
38590,1999,7.0
38591,2002,6.3
38592,1984,6.3
38593,1999,7.0
38594,1999,6.1
38595,2000,6.7
38596,2002,4.4
38597,1984,6.8
38598,1971,6.1
38599,2000,7.0
38600,2003,4.1
38601,1986,7.9
38602,1994,8.1
38603,2001,6.7
38604,1999,6.5
38605,2000,7.0
38606,1989,7.8
38607,1999,6.9
38608,1999,5.9
38609,1999,7.6
38610,1988,7.7
38611,2000,6.1
38612,2002,5.2
38613,2001,6.2
38614,2002,5.0
38615,2001,4.8
38616,2001,6.4
38617,2013,5.9
38618,2001,3.4
38619,1974,7.4
38620,2001,7.2
38621,2001,7.4
38622,2000,5.0
38623,1973,4.9
38624,1999,2.2
38625,2001,6.7
38626,2001,6.1
38627,2000,6.8
38628,1999,5.5
38629,2001,3.2
38630,2000,3.9
38631,1999,7.2
38632,2001,6.9
38633,2002,6.3
38634,2001,5.5
38635,2001,6.5
38636,2001,4.2
38637,2000,5.5
38638,2000,3.1
38639,2001,5.9
38640,2002,6.2
38641,1951,6.9
38642,2000,3.1
38643,2001,6.7
38644,2001,4.7
38645,1998,3.5
38646,2000,6.7
38647,2000,6.9
38648,2001,6.7
38649,2000,6.6
38650,2001,5.4
38651,1953,7.4
38652,2001,6.0
38653,2002,5.3
38654,2001,4.3
38655,1996,5.5
38656,2001,6.1
38657,1987,6.0
38658,1982,7.9
38659,2002,5.4
38660,2002,7.7
38661,2003,6.0
38662,1975,5.5
38663,2001,5.3
38664,2001,6.9
38665,2001,6.4
38666,2001,7.1
38667,2002,6.3
38668,2000,7.1
38669,2001,7.7
38670,1993,7.8
38671,2002,7.1
38672,1992,5.8
38673,1990,5.7
38674,2001,5.1
38675,2001,5.6
38676,2000,8.0
38677,2002,3.8
38678,2005,5.0
38679,2003,4.4
38680,1990,7.0
38681,1989,6.1
38682,2001,3.8
38683,2000,6.9
38684,2001,6.4
38685,2001,5.0
38686,2002,6.4
38687,1988,5.5
38688,2000,4.1
38689,1999,6.3
38690,1985,5.2
38691,1993,7.2
38692,1995,6.4
38693,2001,5.1
38694,2001,6.3
38695,2000,7.4
38696,2000,6.3
38697,2002,6.8
38698,1984,6.8
38699,2001,5.3
38700,2000,5.7
38701,2002,7.0
38702,2002,6.3
38703,1974,6.3
38704,2002,6.1
38705,1992,7.0
38706,2001,6.7
38707,2000,8.0
38708,2001,6.7
38709,2000,5.7
38710,2000,4.0
38711,2000,6.7
38712,2002,7.9
38713,2001,5.6
38714,2000,6.7
38715,2001,7.9
38716,2003,3.7
38717,2000,5.5
38718,1995,6.3
38719,1996,4.3
38720,2001,7.3
38721,2000,7.2
38722,1999,6.9
38723,2002,6.5
38724,2001,5.3
38725,2000,6.1
38726,2000,6.5
38727,2000,4.3
38728,2002,5.6
38729,2000,6.8
38730,2000,7.4
38731,1991,7.1
38732,2000,6.3
38733,2001,6.7
38734,2002,6.0
38735,2001,5.2
38736,2001,5.8
38737,2001,5.3
38738,2002,6.8
38739,1980,6.5
38740,2001,4.0
38741,1955,7.5
38742,1977,8.8
38743,2000,6.8
38744,2002,6.1
38745,2001,6.9
38746,1988,4.8
38747,1980,6.9
38748,2007,5.2
38749,2001,7.0
38750,2001,6.0
38751,2001,5.2
38752,2001,7.2
38753,1951,7.0
38754,2001,6.4
38755,2001,6.1
38756,2001,7.2
38757,2000,5.0
38758,2002,6.5
38759,2002,7.1
38760,1967,7.2
38761,1992,7.1
38762,2001,4.7
38763,2000,6.8
38764,1992,9.0
38765,2002,5.7
38766,1992,6.2
38767,2000,7.1
38768,2001,6.1
38769,2004,5.5
38770,1967,5.5
38771,1965,4.1
38772,1973,6.4
38773,2001,6.9
38774,2001,6.1
38775,2000,5.9
38776,2000,7.2
38777,2006,5.6
38778,1990,5.2
38779,2001,5.5
38780,1970,6.8
38781,1990,6.5
38782,2000,6.1
38783,2000,6.8
38784,1981,5.8
38785,2001,5.8
38786,2000,6.3
38787,1995,4.2
38788,2001,4.3
38789,1994,4.2
38790,2002,6.3
38791,2000,7.0
38792,2001,6.6
38793,2001,4.3
38794,1986,5.8
38795,1989,5.2
38796,2000,6.0
38797,2002,5.7
38798,2000,7.3
38799,1970,6.6
38800,1986,5.2
38801,1998,5.3
38802,2001,7.1
38803,1975,2.6
38804,2000,4.3
38805,1988,6.7
38806,2001,5.2
38807,1972,4.2
38808,2000,7.0
38809,2000,5.6
38810,2000,7.3
38811,2002,5.7
38812,2000,6.5
38813,2001,6.0
38814,2000,3.0
38815,2000,5.1
38816,2000,6.5
38817,1947,5.8
38818,2001,6.3
38819,2000,6.1
38820,2002,6.4
38821,1996,6.7
38822,1997,7.3
38823,2000,7.8
38824,2000,7.1
38825,2000,7.0
38826,1989,7.2
38827,1999,6.3
38828,1999,6.5
38829,2001,6.3
38830,1983,6.6
38831,2000,6.6
38832,2002,5.8
38833,2001,7.3
38834,2001,6.3
38835,1981,5.4
38836,2000,5.9
38837,2000,5.4
38838,2000,1.7
38839,1999,7.4
38840,2000,6.5
38841,2000,7.1
38842,2002,5.4
38843,2001,6.0
38844,2000,4.3
38845,2001,6.8
38846,1984,5.5
38847,2001,6.4
38848,2001,3.0
38849,2000,6.3
38850,2000,4.6
38851,1997,2.1
38852,2000,7.3
38853,2000,6.1
38854,2000,6.9
38855,1972,4.4
38856,1976,4.7
38857,1971,6.1
38858,2000,5.3
38859,2001,5.9
38860,1973,7.2
38861,1987,6.3
38862,2001,5.7
38863,1966,6.9
38864,2001,5.6
38865,2005,6.4
38866,1952,6.7
38867,1967,6.9
38868,2001,5.3
38869,2001,5.2
38870,1950,6.7
38871,2001,5.9
38872,2000,5.8
38873,2000,6.4
38874,1989,7.1
38875,2001,6.4
38876,1979,4.9
38877,2003,5.0
38878,1999,5.2
38879,2000,7.5
38880,1983,7.2
38881,1962,7.4
38882,1949,6.1
38883,2000,7.1
38884,2000,6.9
38885,2000,4.0
38886,1974,7.5
38887,1999,7.0
38888,1999,6.8
38889,1958,7.1
38890,2001,4.1
38891,1988,6.9
38892,1982,7.0
38893,1985,1.7
38894,1999,4.3
38895,1971,6.7
38896,2001,2.9
38897,1993,7.3
38898,2000,7.3
38899,1982,6.1
38900,1962,8.8
38901,2000,6.7
38902,2001,5.5
38903,1973,7.7
38904,1998,5.7
38905,1993,4.1
38906,2000,6.0
38907,1999,6.9
38908,1989,3.2
38909,2000,5.2
38910,2000,7.5
38911,2000,6.9
38912,2001,5.2
38913,1988,4.2
38914,2000,6.6
38915,2000,7.0
38916,2001,2.5
38917,2000,7.1
38918,2001,5.4
38919,1931,7.0
38920,2001,7.0
38921,2000,3.0
38922,2002,6.6
38923,2000,5.4
38924,1975,5.7
38925,1962,6.8
38926,1974,6.9
38927,2002,4.2
38928,1985,7.0
38929,1990,7.7
38930,1971,6.6
38931,1969,5.9
38932,1969,5.4
38933,2000,6.6
38934,1980,7.6
38935,1977,6.6
38936,2000,7.7
38937,1970,6.7
38938,1976,6.6
38939,2000,6.4
38940,1978,6.0
38941,1982,8.1
38942,1985,7.5
38943,2001,5.5
38944,1986,7.4
38945,1976,6.3
38946,2003,5.5
38947,1976,7.4
38948,1977,7.4
38949,1972,7.9
38950,1999,5.8
38951,2000,5.9
38952,2000,6.0
38953,2000,7.2
38954,1964,6.4
38955,2001,4.9
38956,1969,6.4
38957,2000,6.6
38958,2000,6.8
38959,1987,6.6
38960,2001,4.7
38961,1993,7.8
38962,1971,6.3
38963,1973,6.4
38964,1968,6.4
38965,1987,7.1
38966,1998,8.1
38967,2001,6.2
38968,2000,4.9
38969,2001,5.7
38970,1982,4.7
38971,1981,4.2
38972,1982,5.3
38973,1970,7.1
38974,1985,6.5
38975,1984,5.3
38976,2001,6.5
38977,2001,6.4
38978,1989,6.3
38979,2001,6.9
38980,2001,4.0
38981,1971,6.6
38982,2002,5.7
38983,1986,7.6
38984,2001,3.5
38985,1982,6.9
38986,2003,6.2
38987,1984,8.1
38988,1963,7.6
38989,2000,3.1
38990,1999,5.5
38991,2000,6.4
38992,1984,7.8
38993,2004,6.4
38994,1987,6.7
38995,2000,6.4
38996,1994,6.3
38997,1965,7.4
38998,2000,6.5
38999,1977,8.6
39000,1978,7.6
39001,1973,7.0
39002,2000,5.0
39003,1970,6.3
39004,1983,7.5
39005,2001,7.3
39006,2003,5.2
39007,1971,6.9
39008,1981,6.8
39009,1988,7.5
39010,1998,4.3
39011,2001,6.2
39012,2005,5.3
39013,2002,6.7
39014,1966,7.6
39015,1981,7.1
39016,2001,6.3
39017,1995,7.1
39018,2003,3.6
39019,2000,7.0
39020,1974,5.9
39021,1956,7.2
39022,2003,6.5
39023,2004,3.1
39024,1994,7.8
39025,2002,3.6
39026,2001,6.6
39027,2002,8.1
39028,2002,6.4
39029,1998,3.9
39030,2001,4.8
39031,1987,8.5
39032,2001,6.2
39033,2001,4.7
39034,2002,5.5
39035,1987,7.4
39036,2001,4.0
39037,2001,3.5
39038,2001,7.2
39039,2000,3.5
39040,2002,4.8
39041,2002,7.2
39042,2000,5.1
39043,2001,6.4
39044,2001,4.9
39045,2001,7.5
39046,1994,7.3
39047,2001,6.9
39048,2002,6.2
39049,2001,6.9
39050,2003,6.9
39051,2002,5.0
39052,2000,6.1
39053,2000,7.0
39054,2001,5.7
39055,2001,7.7
39056,2001,4.9
39057,2000,6.4
39058,2001,4.8
39059,2000,7.2
39060,2001,7.0
39061,2001,4.1
39062,2000,6.0
39063,2003,3.6
39064,2000,7.3
39065,2003,4.0
39066,2001,5.9
39067,2000,5.0
39068,2002,6.8
39069,2001,2.9
39070,2004,6.7
39071,2000,5.2
39072,2002,5.2
39073,2000,6.5
39074,2002,5.4
39075,1958,7.2
39076,2001,6.6
39077,2000,4.4
39078,1984,6.7
39079,1993,7.2
39080,2001,7.3
39081,2002,6.4
39082,2000,4.3
39083,1952,7.2
39084,2000,6.7
39085,2002,6.8
39086,2000,2.5
39087,2000,4.9
39088,2001,2.6
39089,1985,7.2
39090,2001,5.4
39091,1973,2.9
39092,2002,6.1
39093,2000,6.7
39094,2003,5.3
39095,2002,5.3
39096,2001,6.6
39097,2002,6.6
39098,2002,6.9
39099,2001,7.6
39100,1982,5.8
39101,2001,5.6
39102,2001,5.8
39103,2001,6.7
39104,1999,8.1
39105,2000,6.4
39106,2002,4.0
39107,2002,6.1
39108,2002,5.2
39109,2004,6.7
39110,2000,4.9
39111,2000,5.6
39112,1978,6.2
39113,2001,5.5
39114,2001,5.7
39115,1985,8.2
39116,2001,6.9
39117,2001,5.2
39118,2002,3.6
39119,2001,4.6
39120,2001,5.2
39121,2001,6.2
39122,2000,5.7
39123,2001,1.3
39124,2000,6.1
39125,1999,6.4
39126,2001,6.5
39127,2000,7.0
39128,1985,7.2
39129,1996,7.3
39130,2000,7.6
39131,1981,7.0
39132,2000,6.4
39133,2001,6.3
39134,2000,5.9
39135,2000,5.3
39136,2000,7.5
39137,1987,6.6
39138,2000,6.8
39139,2002,6.4
39140,1996,6.4
39141,2003,6.1
39142,2001,3.8
39143,2003,5.9
39144,2001,6.1
39145,2003,8.1
39146,2000,6.2
39147,2000,5.8
39148,2001,5.3
39149,2000,5.3
39150,1911,6.2
39151,2003,8.1
39152,1986,6.7
39153,2000,7.0
39154,1987,6.1
39155,1976,7.2
39156,1996,7.9
39157,2006,5.5
39158,2003,2.9
39159,1971,6.7
39160,1963,6.9
39161,2001,5.8
39162,1997,6.4
39163,2000,6.4
39164,2001,5.9
39165,2002,5.6
39166,2000,5.8
39167,2000,6.2
39168,1992,7.1
39169,2001,6.6
39170,1986,5.4
39171,2002,6.0
39172,2001,7.1
39173,2005,5.1
39174,2001,5.8
39175,1999,6.4
39176,2001,6.2
39177,1991,4.6
39178,2000,4.9
39179,1994,5.8
39180,2002,4.9
39181,1996,3.7
39182,2002,5.1
39183,1988,8.8
39184,2001,6.4
39185,2001,3.7
39186,1973,8.7
39187,2001,7.6
39188,2004,4.1
39189,2001,4.7
39190,1993,3.3
39191,2000,6.4
39192,2001,3.0
39193,1999,5.1
39194,2000,7.2
39195,1999,6.2
39196,2000,5.5
39197,2002,4.5
39198,1992,4.8
39199,2000,6.7
39200,2002,6.7
39201,2001,5.6
39202,2001,5.2
39203,2001,6.2
39204,1995,4.4
39205,1993,7.0
39206,1972,8.3
39207,2001,4.2
39208,2001,5.9
39209,1996,2.0
39210,2000,6.4
39211,1993,7.2
39212,2005,5.8
39213,1993,3.1
39214,2002,5.1
39215,2001,3.6
39216,1999,2.4
39217,1974,6.1
39218,2001,5.2
39219,1977,6.8
39220,2001,6.0
39221,2001,6.2
39222,2001,6.2
39223,1994,7.5
39224,2002,7.7
39225,1974,6.5
39226,2002,5.4
39227,1977,7.2
39228,1977,6.9
39229,2001,6.8
39230,2001,6.1
39231,1976,6.5
39232,2001,6.8
39233,1962,7.2
39234,2002,4.7
39235,2002,4.9
39236,2002,4.5
39237,1986,8.2
39238,2001,5.2
39239,2002,4.6
39240,2001,5.8
39241,2001,4.0
39242,2001,4.9
39243,2001,5.3
39244,2001,4.5
39245,2001,6.3
39246,2002,5.5
39247,2002,7.5
39248,2001,6.0
39249,2000,4.4
39250,2000,6.7
39251,2001,6.5
39252,1976,6.5
39253,1962,5.5
39254,2000,6.6
39255,2000,6.1
39256,2001,4.3
39257,2001,4.6
39258,2000,3.7
39259,1967,5.5
39260,2001,4.2
39261,2001,7.0
39262,2002,6.0
39263,2000,6.6
39264,2001,4.3
39265,2001,4.6
39266,2001,4.8
39267,2000,4.0
39268,2000,5.1
39269,1984,7.0
39270,1999,7.1
39271,2001,6.3
39272,2001,5.4
39273,1984,6.9
39274,2001,8.2
39275,2001,6.9
39276,2000,5.6
39277,2000,4.1
39278,2001,5.3
39279,2000,3.4
39280,2002,6.1
39281,2001,5.2
39282,2001,5.3
39283,2000,6.9
39284,2000,5.1
39285,2002,6.2
39286,2001,6.8
39287,2001,6.2
39288,2003,6.1
39289,2001,4.0
39290,1983,7.1
